,Presion,Tonelaje,Velocidad,%Solidos,Potencia,F80,Brazo,picos_intens
3010,6154.62,3026.15,9.33,71.92,15126.32,73.77,2.63,0.0
3011,6061.65,3322.63,8.94,77.92,11807.28,39.72,2.17,0.0
3012,6070.67,3343.84,8.93,77.78,11866.92,40.1,2.2,0.0
3013,6079.91,3671.27,8.93,77.78,11044.27,62.79,2.03,0.0
3014,6093.14,3207.68,8.73,73.99,11748.25,49.7,2.2,0.0
3015,6161.3,3090.58,8.92,81.15,12201.82,62.27,2.21,0.0
3016,6040.47,3609.12,9.33,73.08,13623.29,65.16,2.42,0.0
3017,6072.09,4127.37,8.92,75.19,11814.94,47.76,2.18,0.0
3018,6060.7,3522.05,9.33,74.61,13788.9,81.56,2.45,0.0
3019,6123.47,2916.3,9.13,69.35,14353.25,66.05,2.57,0.0
3020,5986.95,3461.56,8.88,78.03,11232.34,64.96,2.12,0.0
3021,6061.78,3499.49,9.33,74.9,13850.51,81.29,2.44,0.0
3022,5975.82,3756.05,9.34,75.54,13184.3,79.21,2.36,0.0
3023,6101.0,3515.44,9.34,74.93,13957.18,79.43,2.46,0.0
3024,6053.0,3922.26,8.93,77.98,10893.63,81.91,2.01,0.0
3025,6135.54,3089.23,8.91,80.25,12035.56,66.57,2.19,0.0
3026,6033.0,3505.34,8.85,78.01,10771.72,61.33,2.01,0.0
3027,6096.29,3100.21,8.83,75.28,10677.32,57.94,2.0,1.0
3028,5969.08,3207.84,8.9,75.03,10827.85,52.77,2.04,0.0
3029,6113.67,3156.88,8.73,74.03,11851.62,52.17,2.21,0.0
3031,6108.67,2826.1,9.32,71.05,14513.71,79.91,2.54,0.0
3032,6031.28,3446.78,9.02,77.65,13446.6,57.37,2.48,0.0
3033,6053.99,3507.69,9.33,74.87,13876.3,80.6,2.46,0.0
3034,6000.96,2529.87,8.58,76.82,11337.33,65.28,2.2,0.0
3035,5991.5,2561.19,8.58,77.94,11343.22,67.23,2.2,0.0
3036,6032.05,3512.01,8.85,77.87,10781.41,57.53,2.03,0.0
3037,6022.36,3302.0,8.84,76.57,10472.33,76.89,1.98,1.0
3038,6052.15,3498.26,9.33,74.92,13857.11,80.32,2.45,0.0
3039,6032.59,3494.18,9.33,74.77,13843.67,74.41,2.46,0.0
3040,6149.73,3092.45,8.84,71.58,10782.0,64.34,1.98,1.0
3041,6010.63,3904.93,8.72,76.89,10324.52,52.38,1.98,0.0
3042,5999.01,2988.95,8.94,76.42,11112.44,49.73,2.07,0.0
3043,6142.28,2679.8,9.03,70.29,14715.51,86.13,2.65,0.0
3044,6140.4,3388.73,9.34,72.72,14491.67,80.77,2.52,0.0
3045,5977.67,3744.5,9.34,75.46,13212.62,78.93,2.37,0.0
3046,5982.0,3358.12,8.65,78.13,10863.15,42.96,2.1,0.0
3047,5947.3,3161.65,8.72,77.61,11763.48,51.08,2.26,0.0
3048,6101.5,3181.09,8.73,74.06,11809.92,49.92,2.22,0.0
3049,6010.88,3890.77,8.72,77.06,10384.49,52.54,1.99,0.0
3050,6038.5,3517.97,8.86,77.94,10909.2,60.28,2.02,1.0
3051,6021.5,3201.71,8.92,74.79,11171.72,57.42,2.07,0.0
3052,6210.28,3328.26,8.93,74.59,11090.91,63.86,2.0,0.0
3053,5919.02,3289.99,9.14,74.67,12626.39,61.69,2.34,0.0
3054,5994.0,3359.0,8.66,78.15,10877.59,43.96,2.09,0.0
3055,6111.82,3415.02,9.34,72.59,14388.79,79.07,2.52,0.0
3056,6102.16,3121.86,8.84,74.8,10775.99,55.15,1.99,1.0
3057,5790.42,2794.22,8.59,81.47,9297.26,68.03,1.86,0.0
3058,6144.92,3096.54,8.83,77.06,10996.09,77.0,2.01,1.0
3059,6033.95,3448.67,9.02,78.63,13420.37,57.67,2.47,0.0
3060,6001.05,2555.41,8.58,77.53,11302.68,65.11,2.21,0.0
3061,6173.07,3115.92,9.03,73.39,14509.6,76.4,2.6,0.0
3062,6136.0,2665.85,9.33,69.39,15031.59,71.99,2.63,0.0
3063,6118.42,2883.03,9.13,69.68,14343.1,65.55,2.57,0.0
3064,5917.32,3323.59,9.14,74.75,12656.68,62.06,2.34,0.0
3065,5988.43,3304.14,8.94,77.71,10938.7,54.78,2.05,0.0
3066,6050.86,3512.76,9.33,74.98,13868.24,81.17,2.45,0.0
3067,6088.82,3010.67,8.63,77.59,10623.49,55.48,2.03,0.0
3068,6061.87,3364.68,8.94,78.1,11828.94,42.48,2.18,0.0
3069,6114.56,3407.97,9.34,73.48,14391.21,79.6,2.51,0.0
3070,5906.5,3369.97,8.79,75.08,12313.37,72.09,2.38,0.0
3071,5965.24,2984.41,8.94,75.7,10986.2,49.34,2.07,0.0
3072,5988.19,3300.53,8.93,77.66,11008.75,54.75,2.05,0.0
3073,5784.5,2781.03,8.91,83.19,9715.82,57.72,1.89,0.0
3074,6111.85,3164.05,8.73,73.92,11829.24,51.98,2.2,0.0
3075,6016.32,3866.59,8.72,76.93,10355.12,52.68,1.97,0.0
3076,6098.29,3204.25,8.72,74.48,11805.06,49.95,2.23,0.0
3077,6060.62,3694.99,8.68,76.96,10659.09,64.13,2.02,0.0
3078,6033.0,3519.72,8.85,78.01,10758.37,61.75,2.02,0.0
3079,6101.5,3224.41,8.72,73.65,11750.96,49.85,2.22,0.0
3080,6041.24,3678.66,8.72,77.07,10693.63,80.47,2.04,0.0
3081,5915.4,2268.61,8.03,76.17,10358.62,36.46,2.17,0.0
3082,6143.5,3092.44,8.84,69.46,10809.93,63.24,1.99,1.0
3083,6142.42,2707.2,9.03,70.01,14695.65,86.16,2.65,0.0
3084,6045.0,3641.29,8.72,76.75,10596.86,80.04,2.01,0.0
3085,6215.19,3246.46,8.93,74.29,11047.76,63.85,1.99,0.0
3086,5760.0,3927.29,8.78,83.32,9942.92,46.34,1.97,0.0
3087,5994.0,3363.38,8.66,78.11,10841.71,44.01,2.1,0.0
3088,5976.36,3732.72,9.34,75.56,13226.71,79.15,2.35,0.0
3089,5902.73,2618.06,8.93,70.7,12731.97,72.87,2.42,0.0
3090,6090.1,3042.51,8.63,76.45,10632.68,54.69,2.02,0.0
3091,6059.0,3403.28,9.33,73.03,13899.93,77.49,2.46,0.0
3092,6020.4,3552.74,8.92,78.89,11444.28,51.73,2.13,0.0
3093,6009.17,3805.64,8.72,76.77,10436.11,50.87,1.98,0.0
3094,5995.48,3061.85,8.93,76.51,10980.73,50.49,2.06,0.0
3095,6093.57,3009.55,8.63,76.88,10609.22,54.7,2.03,0.0
3096,6005.08,3071.47,9.33,73.66,13609.67,78.57,2.43,0.0
3097,5789.98,2791.33,8.59,81.61,9258.95,71.26,1.86,0.0
3098,6069.83,4122.24,8.92,75.37,11787.07,47.02,2.18,0.0
3099,5991.5,2537.6,8.58,77.71,11276.15,67.32,2.2,0.0
3100,6107.6,3102.08,8.84,75.08,10787.75,57.02,2.01,1.0
3101,6153.76,3388.35,8.93,75.06,11915.53,65.14,2.17,0.0
3102,6055.96,3512.37,9.33,74.88,13897.01,80.41,2.45,0.0
3103,5993.84,3187.5,9.0,74.06,13176.61,73.5,2.45,0.0
3104,6066.57,4118.95,8.92,75.19,11833.39,46.24,2.18,0.0
3105,5981.35,3453.12,8.87,78.53,11240.72,72.15,2.1,0.0
3106,6148.85,3093.97,8.92,81.39,12040.35,65.12,2.21,0.0
3107,6055.09,3508.45,9.33,75.07,13758.23,81.22,2.43,0.0
3108,5808.69,2191.13,8.68,66.58,11770.59,71.74,2.35,0.0
3109,6062.51,3369.89,8.94,77.97,11793.14,42.31,2.17,0.0
3110,5990.71,3376.39,8.67,78.53,10798.32,43.12,2.09,0.0
3111,6089.02,3210.61,8.73,74.01,11769.16,49.7,2.22,0.0
3112,5917.5,3328.45,9.14,74.55,12623.37,61.59,2.32,0.0
3113,6172.19,2856.32,9.33,71.42,15262.84,76.07,2.65,0.0
3114,5997.33,2552.08,8.59,78.66,11302.19,64.91,2.2,0.0
3115,5983.37,1.77,8.03,0.1,9878.89,58.49,1.84,1.0
3116,6119.35,3597.37,8.93,77.17,11882.19,84.33,2.18,0.0
3117,6205.91,3606.7,8.94,75.57,12445.52,84.13,2.24,0.0
3118,6059.62,3496.65,9.33,75.06,13801.19,81.39,2.44,0.0
3119,6114.58,2900.79,9.13,70.63,14320.61,67.43,2.57,0.0
3120,6116.1,3513.1,8.76,74.84,10529.16,74.91,1.96,0.0
3121,6104.29,3113.49,8.84,75.11,10692.16,55.28,1.98,1.0
3122,6114.28,2949.1,9.13,70.62,14478.85,68.87,2.58,0.0
3123,6212.94,3300.38,8.93,74.1,11071.09,63.98,1.98,0.0
3124,6091.5,2983.28,8.63,76.65,10676.09,54.55,2.01,0.0
3125,5935.68,2193.43,8.2,76.46,10695.53,39.51,2.19,0.0
3126,6129.25,3105.66,8.84,76.04,10972.78,62.34,2.02,1.0
3127,6040.04,3602.15,9.33,73.4,13671.37,65.03,2.43,0.0
3128,5981.0,3472.48,8.88,78.06,11271.18,69.77,2.12,0.0
3129,6105.5,3542.42,8.93,77.18,11614.92,83.29,2.14,0.0
3130,5791.03,2856.92,8.59,79.66,9229.48,72.29,1.86,0.0
3131,6144.15,3323.61,8.94,75.21,11896.55,64.96,2.19,0.0
3132,6120.74,3601.31,8.91,74.09,12132.79,86.23,2.22,0.0
3133,6033.34,3507.49,8.85,77.81,10863.47,58.81,2.01,0.0
3134,6073.09,4136.01,8.92,75.34,11823.03,48.07,2.19,0.0
3135,6097.77,3095.2,8.83,76.96,10783.28,70.09,2.01,1.0
3136,6089.55,3189.8,8.73,74.01,11764.75,49.27,2.22,0.0
3137,5971.42,3284.07,8.94,77.9,10899.56,53.95,2.04,0.0
3138,6080.6,3405.28,9.33,73.54,14002.07,78.62,2.46,0.0
3139,6033.33,3506.34,8.86,77.9,10773.67,59.15,2.01,0.0
3140,6031.55,3559.14,8.92,79.27,11551.03,52.47,2.14,0.0
3141,6068.2,4133.4,8.92,75.27,11820.31,46.4,2.18,0.0
3142,5999.43,2551.28,8.59,78.53,11378.59,65.16,2.2,0.0
3143,6050.24,3357.35,8.94,77.7,11811.66,43.01,2.17,0.0
3144,6051.86,3465.81,9.33,74.89,13728.09,81.47,2.45,0.0
3145,5722.94,3594.05,9.03,74.64,10522.46,79.32,2.04,0.0
3146,6089.83,3174.03,8.72,74.29,11745.36,49.17,2.21,0.0
3147,6114.15,3117.33,8.92,81.0,11904.86,63.99,2.18,0.0
3148,6142.31,2710.0,9.04,70.39,14716.01,86.06,2.64,0.0
3150,6055.55,3508.19,9.33,74.81,13832.61,81.13,2.44,0.0
3151,6069.22,3358.46,8.93,77.8,11807.35,39.79,2.18,0.0
3152,5919.46,3380.23,8.7,74.11,12013.09,68.53,2.34,0.0
3153,5920.35,3363.04,8.7,74.17,11965.71,68.62,2.33,0.0
3154,6418.04,3508.29,8.63,74.11,12656.83,39.12,2.27,0.0
3155,6151.15,3087.81,8.93,79.64,12105.11,64.6,2.21,0.0
3156,6119.0,2825.4,9.33,70.68,14904.05,73.5,2.61,0.0
3157,6038.46,3496.41,8.85,78.26,10784.9,62.87,2.01,0.0
3158,6112.71,3587.14,8.93,77.24,11849.31,83.81,2.16,0.0
3159,5990.85,3211.46,8.93,74.9,10885.84,53.18,2.05,0.0
3160,6145.53,3362.24,8.93,75.34,11951.47,64.8,2.17,0.0
3161,6079.24,3044.64,9.33,72.89,14350.84,76.32,2.54,0.0
3162,5830.71,3369.72,8.83,74.08,11527.37,73.72,2.24,0.0
3163,6154.41,3005.05,9.32,71.87,15121.76,73.26,2.63,0.0
3164,6102.9,3099.79,9.33,73.56,14287.07,81.25,2.5,0.0
3165,6201.45,3577.24,8.94,75.93,12449.51,84.24,2.24,0.0
3166,6068.5,3131.05,9.33,73.42,14132.68,78.21,2.49,0.0
3167,6103.5,3706.77,8.73,79.57,10629.38,62.08,2.01,0.0
3168,6115.32,3549.35,8.76,74.72,10497.0,75.23,1.96,0.0
3169,5991.5,2522.56,8.58,77.86,11311.69,67.19,2.2,0.0
3170,5923.5,3387.6,8.63,73.51,12003.33,83.05,2.36,0.0
3171,6015.5,3212.91,8.94,74.98,11118.86,55.9,2.08,0.0
3172,6007.5,3135.27,9.03,70.58,13259.41,74.79,2.45,0.0
3173,6148.5,3097.04,8.84,76.87,10952.64,76.8,2.01,1.0
3174,6116.24,3416.52,9.34,72.24,14333.53,80.08,2.5,0.0
3176,5971.77,3009.28,9.33,73.09,13535.75,82.17,2.44,0.0
3177,6024.92,3694.49,8.72,77.06,10547.36,82.33,2.01,0.0
3178,6041.87,3611.25,9.33,73.21,13554.26,63.41,2.41,0.0
3179,6172.42,2874.5,9.33,71.79,15252.67,76.38,2.64,0.0
3180,6094.64,3200.62,8.73,74.03,11716.63,50.38,2.21,0.0
3182,5976.8,3743.41,9.34,75.28,13205.95,78.84,2.37,0.0
3184,6022.36,3414.75,9.02,77.78,13320.69,57.52,2.47,0.0
3185,5987.94,3303.05,8.93,77.21,10965.75,54.99,2.05,0.0
3186,6001.44,2565.71,8.58,79.79,11395.44,65.45,2.22,0.0
3187,6056.79,3702.01,8.69,77.08,10631.8,63.08,2.02,0.0
3188,6060.16,3506.07,9.33,74.74,13840.69,81.61,2.43,0.0
3189,6094.36,3207.89,8.73,74.55,11814.41,49.29,2.21,0.0
3190,5982.45,3471.17,8.88,77.97,11193.17,68.14,2.13,0.0
3191,6056.47,3519.13,9.33,75.2,13819.04,81.41,2.45,0.0
3192,6103.0,3479.33,9.34,74.77,14014.97,79.26,2.46,0.0
3193,6000.54,2544.38,8.58,79.34,11390.28,64.77,2.22,0.0
3194,5794.4,2792.74,8.59,79.54,9216.86,72.18,1.86,0.0
3196,5618.69,3.31,3.01,0.03,3172.66,36.41,1.87,0.0
3197,5960.97,2986.09,8.93,75.84,10869.81,50.04,2.05,0.0
3198,5781.0,1602.62,8.68,59.93,11549.05,77.4,2.32,0.0
3200,6095.31,3131.73,8.82,77.12,10746.28,72.71,2.0,1.0
3201,6135.53,3088.2,8.83,76.6,10920.72,75.9,2.02,1.0
3202,6251.97,4091.77,8.63,76.77,12179.98,42.07,2.25,0.0
3203,5973.94,3748.15,9.34,74.99,13199.31,78.28,2.36,0.0
3204,6008.3,3882.44,8.72,76.9,10420.77,52.12,1.99,0.0
3205,5891.0,3327.59,8.79,74.81,12207.69,72.41,2.36,0.0
3206,5794.79,2808.66,8.59,79.92,9261.53,70.75,1.86,0.0
3207,6120.14,2929.37,9.14,70.33,14345.0,65.79,2.57,0.0
3208,5615.5,95.47,3.01,0.05,3150.64,33.75,1.87,0.0
3209,6052.61,3487.97,9.33,74.92,13865.54,80.49,2.46,0.0
3210,5981.0,3441.77,8.88,78.11,11245.69,68.96,2.11,0.0
3211,5981.47,3430.76,8.88,78.31,11223.39,68.22,2.11,0.0
3212,5624.51,1634.18,7.75,31.7,9115.47,80.0,2.0,1.0
3213,5757.52,0.84,0.01,0.14,-0.01,22.1,-0.0,1.0
3214,5878.22,3391.8,8.7,73.98,11831.07,66.09,2.32,0.0
3215,6055.24,3519.69,9.33,74.84,13762.93,81.47,2.45,0.0
3216,6059.47,3510.3,9.33,74.89,13853.26,81.28,2.46,0.0
3217,6167.93,3595.43,8.94,76.93,12207.1,84.88,2.21,0.0
3218,6198.58,3597.3,8.94,76.08,12385.91,84.24,2.23,0.0
3219,6055.7,3510.22,9.33,74.95,13826.12,81.2,2.46,0.0
3220,5957.99,2273.09,8.36,77.48,11113.83,41.27,2.23,0.0
3221,6036.88,3844.27,8.73,77.0,10510.78,52.16,1.99,0.0
3222,5987.7,3296.62,8.93,76.79,10997.05,54.35,2.05,0.0
3223,6211.07,4074.1,8.62,76.99,12041.62,39.26,2.24,0.0
3224,6181.67,4060.49,8.61,76.78,11944.35,38.23,2.25,0.0
3225,6054.25,3886.16,8.93,78.14,10764.56,82.52,2.0,0.0
3226,6033.02,3475.7,8.85,77.92,10869.69,58.22,2.03,1.0
3227,6011.02,3866.11,8.73,76.94,10342.04,52.77,1.98,0.0
3228,6032.88,3440.64,9.02,78.73,13394.19,57.88,2.47,0.0
3229,6016.92,2916.05,9.03,70.45,13414.24,61.01,2.46,0.0
3230,5964.03,2994.04,8.94,75.97,10961.09,49.69,2.05,0.0
3231,6042.28,3290.75,8.83,76.56,10503.42,79.83,1.98,0.0
3232,6039.97,3652.81,8.72,77.65,10628.5,81.02,2.01,0.0
3233,6104.42,3172.28,8.73,73.85,11784.26,51.99,2.23,0.0
3234,6046.75,3294.75,8.73,76.72,10397.41,61.88,1.98,1.0
3235,6027.63,3893.58,8.72,77.19,10422.06,52.97,1.98,0.0
3237,5923.75,3350.09,8.79,75.0,12396.01,72.86,2.37,0.0
3238,6159.5,3102.65,8.92,80.65,12245.27,63.39,2.23,0.0
3239,6114.4,2873.73,9.13,70.24,14288.72,68.41,2.58,0.0
3240,5981.33,3453.63,8.88,78.09,11242.99,73.2,2.12,0.0
3241,6037.05,3870.01,8.72,76.77,10494.86,52.11,1.99,0.0
3242,5883.83,3179.3,8.84,77.87,10755.46,71.27,2.08,0.0
3243,6039.6,3604.58,9.33,73.15,13720.99,64.54,2.43,0.0
3244,6005.37,4418.08,8.98,81.45,11020.31,46.56,2.06,0.0
3245,6159.69,3114.69,8.92,77.29,12198.36,62.88,2.2,0.0
3246,5917.69,3321.56,9.14,74.62,12625.28,61.49,2.33,0.0
3247,6171.2,2899.35,9.33,70.99,15234.14,76.16,2.64,0.0
3248,6150.34,2621.29,9.33,69.61,15204.48,72.18,2.66,0.0
3249,6095.91,2853.15,9.33,70.56,14554.3,80.38,2.57,0.0
3250,5992.23,3346.18,8.67,77.91,10867.13,43.28,2.08,0.0
3251,6067.06,3335.25,8.94,78.19,11714.62,39.96,2.16,0.0
3252,6065.57,3311.56,8.94,78.18,11894.18,39.42,2.19,0.0
3253,6050.89,3360.82,8.94,77.9,11744.11,41.79,2.18,0.0
3254,5993.35,3346.83,8.67,78.04,10888.85,43.72,2.09,0.0
3256,6113.69,2914.83,9.13,69.78,14467.57,68.9,2.59,0.0
3257,6036.03,3416.79,9.02,78.65,13438.71,57.65,2.47,0.0
3258,6004.93,4333.84,8.98,81.21,11093.37,46.14,2.06,0.0
3259,6020.04,3540.03,8.92,79.01,11463.38,52.05,2.12,0.0
3260,6090.39,3204.87,8.72,73.94,11810.18,49.08,2.21,0.0
3261,6054.02,3483.91,9.33,75.08,13737.52,80.85,2.44,0.0
3262,6119.2,3095.29,8.84,77.1,10947.81,69.32,2.01,1.0
3263,6226.07,2810.79,8.84,74.77,11509.67,68.09,2.1,1.0
3264,5912.59,3446.03,8.7,74.27,12060.86,67.89,2.36,0.0
3265,6056.0,19.4,8.72,0.1,11066.3,59.43,2.11,1.0
3266,6123.15,2937.85,9.13,70.3,14387.63,65.9,2.58,0.0
3267,6230.67,2820.69,8.83,74.99,11449.58,68.57,2.09,0.0
3268,6078.39,3135.18,9.33,73.76,14289.96,77.03,2.52,0.0
3269,6105.5,3078.3,8.83,75.27,10787.27,54.35,1.98,1.0
3270,6056.92,3525.28,9.33,75.01,13821.73,81.41,2.45,0.0
3272,6150.0,3104.68,8.92,81.44,12101.91,64.81,2.2,0.0
3273,6186.48,4088.08,8.61,76.76,11906.7,38.35,2.23,0.0
3274,6153.12,3349.46,8.93,75.02,11921.47,64.79,2.17,0.0
3275,6138.65,2737.91,9.03,70.39,14598.85,85.84,2.65,0.0
3276,6102.0,3166.12,8.72,75.55,11878.51,48.89,2.23,0.0
3277,6029.13,3560.39,8.92,78.97,11557.01,53.0,2.14,0.0
3278,6082.01,3665.62,8.93,77.81,11036.88,62.94,2.02,0.0
3279,6040.82,3299.82,8.83,76.25,10515.78,79.57,1.97,0.0
3280,6055.85,3495.19,9.33,74.86,13835.56,81.37,2.45,0.0
3281,6042.24,3067.58,9.33,73.15,14109.0,76.28,2.51,0.0
3282,6010.83,2978.11,9.33,73.06,13869.7,80.87,2.46,0.0
3283,6134.0,2717.62,9.32,69.92,15078.12,72.0,2.62,0.0
3284,6052.81,3920.85,8.93,78.07,10893.61,81.72,2.01,0.0
3285,6364.42,3476.42,8.63,74.41,12542.06,39.44,2.29,0.0
3286,6030.96,3606.71,9.33,73.0,13580.95,67.38,2.42,0.0
3287,5981.5,3466.23,8.87,78.27,11148.77,73.21,2.12,0.0
3288,6099.66,3184.12,8.72,74.45,11792.83,50.26,2.22,0.0
3289,6227.0,3203.98,8.93,74.44,11087.21,64.09,2.0,0.0
3290,6047.71,3486.08,9.33,75.13,13800.46,80.98,2.46,0.0
3291,5981.25,3448.6,8.88,78.4,11234.86,71.47,2.11,0.0
3292,6051.73,3483.81,9.33,75.02,13732.83,81.14,2.44,0.0
3293,6059.39,3663.41,8.72,76.82,10655.9,78.82,2.03,0.0
3294,6065.4,3347.54,8.93,77.89,11774.71,39.88,2.16,0.0
3295,5981.0,3449.32,8.88,78.22,11255.84,69.38,2.11,0.0
3297,5619.6,2970.15,8.83,76.14,11219.26,57.8,2.26,0.0
3298,6055.4,3478.71,9.33,74.99,13772.35,81.22,2.44,0.0
3299,5689.0,2404.57,8.69,79.18,10889.16,43.74,2.21,0.0
3301,6118.14,3103.18,8.83,77.2,10955.6,68.91,2.03,1.0
3302,6120.5,3488.65,9.34,74.92,14125.27,79.34,2.48,0.0
3303,6365.72,4003.68,8.63,76.65,12032.71,42.05,2.19,0.0
3304,5965.89,3304.47,8.93,76.94,10828.46,53.83,2.04,0.0
3306,6092.5,3708.46,8.73,78.82,10718.44,61.98,2.01,0.0
3307,6156.98,3120.49,8.92,81.27,12252.83,64.02,2.22,0.0
3308,5987.7,3288.82,8.93,76.83,10888.13,54.86,2.06,0.0
3309,6220.6,2770.66,8.83,75.06,11524.18,67.89,2.09,1.0
3310,5989.91,2587.88,8.58,78.1,11331.3,64.36,2.2,0.0
3311,6274.22,4364.35,8.63,78.05,12114.07,42.15,2.24,0.0
3312,6147.78,3104.23,8.83,75.89,10853.79,64.75,2.0,1.0
3313,6128.58,3086.26,8.84,76.5,10894.9,73.84,2.01,1.0
3314,6010.01,3189.86,8.92,74.82,11109.98,55.16,2.07,0.0
3315,6090.59,3199.42,8.72,73.98,11801.31,49.27,2.22,0.0
3316,6038.5,3515.32,8.86,77.95,10855.49,60.42,2.04,0.0
3317,6220.67,4397.56,8.63,77.99,11893.77,42.04,2.22,0.0
3318,6098.8,2983.02,8.94,76.08,11820.57,57.01,2.16,0.0
3319,5895.03,2571.01,8.93,70.23,12672.53,70.23,2.41,0.0
3320,6105.83,3582.75,8.93,77.09,11719.4,83.29,2.14,0.0
3321,6115.53,3620.66,8.93,77.22,11846.56,84.12,2.16,0.0
3323,6046.89,3321.63,8.84,77.4,10467.75,81.03,1.96,0.0
3324,5824.49,3337.85,9.03,75.06,11802.43,70.58,2.24,0.0
3325,6134.8,2998.79,9.33,72.85,14797.22,79.95,2.59,0.0
3326,5969.07,2994.37,8.94,76.3,11032.75,49.99,2.07,0.0
3327,6109.46,3160.39,8.72,73.88,11757.06,52.06,2.22,0.0
3328,6427.78,3485.96,8.63,74.32,12417.79,39.94,2.23,0.0
3329,6114.42,3099.7,8.83,77.8,10876.82,68.19,2.0,1.0
3330,6126.44,2916.65,9.13,70.75,14501.47,66.04,2.58,0.0
3331,6054.65,3876.01,8.93,78.14,10800.48,82.34,2.0,0.0
3332,5791.5,2856.93,8.58,80.92,9275.21,69.72,1.86,0.0
3333,5928.11,3430.29,8.63,73.22,12045.37,83.09,2.36,0.0
3334,5828.36,3407.79,8.83,73.87,11555.56,73.61,2.25,0.0
3335,6024.68,3680.89,8.72,77.03,10601.9,82.09,2.01,0.0
3336,5962.06,3204.89,8.87,74.79,10785.55,51.93,2.03,0.0
3337,5789.48,2848.79,8.59,80.77,9260.73,72.63,1.86,0.0
3338,6101.68,3112.3,8.84,74.94,10799.33,55.14,2.0,1.0
3339,6127.1,3084.73,8.84,76.71,10964.69,72.85,2.02,1.0
3340,6119.0,2823.93,9.33,71.15,14867.83,73.76,2.6,0.0
3341,5976.22,3304.6,8.94,76.94,10866.33,54.7,2.03,0.0
3342,6015.5,3209.35,8.94,74.87,11113.26,55.63,2.07,0.0
3344,6034.45,3515.41,9.33,74.55,13790.81,74.17,2.45,0.0
3346,6066.53,3305.65,8.74,76.72,10925.18,62.48,2.06,0.0
3347,6192.64,3683.34,8.72,74.56,10588.32,61.5,1.97,0.0
3348,6025.04,3652.15,8.72,77.0,10637.48,82.88,2.01,0.0
3349,6110.06,3713.79,8.78,77.34,10937.53,69.52,2.04,0.0
3350,6098.55,3123.81,8.82,76.58,10821.36,68.42,2.02,1.0
3351,6413.77,3490.7,8.63,74.39,12589.46,39.02,2.27,0.0
3352,6248.82,4078.18,8.63,76.88,12151.74,41.7,2.25,0.0
3353,6214.79,4379.03,8.63,78.14,11880.76,42.19,2.22,0.0
3354,6105.03,3704.54,8.79,78.03,10901.85,70.48,2.04,0.0
3355,6096.42,3067.24,8.83,77.75,10773.91,71.23,2.0,1.0
3356,6056.01,3495.47,9.33,74.84,13846.71,81.37,2.44,0.0
3357,6121.78,2911.63,9.13,70.44,14333.59,65.77,2.58,0.0
3358,5646.5,2604.81,8.63,70.18,11275.24,79.39,2.25,0.0
3359,5755.1,4174.86,8.78,83.68,9828.61,45.21,1.94,0.0
3360,6057.46,3501.68,9.33,74.87,13840.2,81.12,2.45,0.0
3361,5862.97,2715.42,8.93,70.14,12336.35,69.69,2.36,0.0
3362,5759.7,4221.34,8.78,84.37,9879.96,45.8,1.95,0.0
3363,5871.7,3386.67,8.7,74.01,11748.03,66.9,2.29,0.0
3364,6048.52,3494.01,9.33,74.84,13769.4,81.16,2.44,0.0
3365,5981.46,3460.33,8.88,78.17,11207.72,72.56,2.13,0.0
3366,6075.66,3067.36,9.33,73.62,14267.68,77.62,2.52,0.0
3367,6099.15,2970.44,8.63,76.84,10607.72,53.85,2.02,0.0
3368,6043.33,3297.46,8.72,76.44,10416.14,60.4,1.97,1.0
3369,6103.5,3108.68,8.84,74.91,10753.45,55.39,1.98,1.0
3370,6406.27,3521.01,8.63,74.16,12611.19,39.11,2.27,0.0
3371,6062.95,3334.24,8.94,77.7,11806.31,39.09,2.17,0.0
3372,6103.28,3106.91,8.83,74.75,10765.96,55.43,1.98,1.0
3373,6219.58,2775.82,8.84,75.23,11564.9,67.94,2.09,0.0
3374,6039.17,3610.36,9.33,73.0,13688.98,64.31,2.43,0.0
3377,6050.92,3496.41,9.33,74.77,13707.15,81.0,2.43,0.0
3378,6061.28,3494.91,9.33,75.01,13770.96,81.59,2.44,0.0
3379,5928.5,3424.79,8.63,73.23,12041.52,83.31,2.35,0.0
3380,6190.49,4097.3,8.61,76.85,11959.37,38.15,2.24,0.0
3381,6000.47,2569.81,8.59,77.28,11310.55,65.33,2.19,0.0
3382,5973.96,3756.47,9.34,74.89,13186.76,78.77,2.37,0.0
3383,6002.57,4401.59,8.98,81.18,11123.17,46.26,2.06,0.0
3384,6210.34,4379.33,8.63,78.18,11815.61,42.25,2.2,0.0
3385,5919.9,3307.55,9.14,74.71,12700.89,61.54,2.35,0.0
3386,5984.13,3355.04,8.65,78.05,10822.48,42.49,2.08,0.0
3387,6098.29,3091.97,8.82,76.52,10815.91,69.2,2.01,1.0
3388,6021.02,3464.15,9.01,77.96,13278.01,56.54,2.45,0.0
3389,6053.07,3513.81,9.33,74.95,13872.99,80.59,2.45,0.0
3390,6008.28,3219.32,8.93,74.9,11074.12,54.99,2.06,0.0
3391,6061.07,3728.34,8.68,77.0,10601.31,64.65,2.02,0.0
3392,6057.67,3319.41,8.73,76.47,10863.58,60.68,2.06,0.0
3393,5659.5,2376.23,8.68,70.11,11481.44,79.47,2.38,0.0
3394,6115.86,3098.33,8.84,75.31,10821.34,58.26,1.99,1.0
